NCMs;CFOPs;Descrição;Monofásico?;Data
 8301-70-00;5102.0;COPIA CHAVE YALE;Não;09/09/2019
 8301-70-00;5102.0;COPIA CHAVE GORGE;Não;30/01/2020
 8302-10-00;5405.0;DOBRADIÇA GALVANIZADA  3´´   SCHILD;Não;01/08/2019
 8302-10-00;5102.0;DOBRADIÇA FERRO PINO BOLA 3.1/2 LEVE CROM. ISERO;Não;06/08/2019
 8302-10-00;5405.0;GONZO 1/2;Não;10/08/2019
 8302-10-00;5405.0;DOBRADIÇA PORTEIRA C-04   SAO ROMAO;Não;12/08/2019
 8302-10-00;5405.0;DOBRADIÇA COLONIAL CANTO 3.1/2  C/3   SILVANA;Não;16/08/2019
 8302-10-00;5405.0;DOBRADIÇA GALV. CANTO 850 x 2.1/2;Não;20/08/2019
 8302-10-00;5405.0;PORTA CADEADO ZINC/GALV.  4.1/2    SILVANA;Não;26/08/2019
 8302-10-00;5102.0;DOBRADICA ZINC 850 X 2 CARTELA 03PCS SILVANA;Não;30/08/2019
 8302-10-00;5405.0;PORTA CADEADO ZINC/GALV.  5.1/2    SILVANA;Não;02/09/2019
 8302-10-00;5405.0;DOBRADIÇA PORTEIRA N.0 - BUFALO;Não;10/09/2019
 8302-10-00;5405.0;DOBRADIÇA PORTEIRA C-01   SAO ROMAO;Não;12/09/2019
 8302-10-00;5102.0;DOBRADIÇA GALVANIZADA  3.1/2  SCHILD;Não;23/09/2019
 8302-10-00;5102.0;DOBRADICA PORTEIRA C-00 SAO ROMAO;Não;01/10/2019
 8302-10-00;5102.0;DOBRADIÇA GALVANIZ. N. 4;Não;10/10/2019
 8302-10-00;5405.0;GONZO 3/4;Não;12/10/2019
 8302-10-00;5102.0;PALMELA DE FERRO LO 3.1/2 ISERO C/2;Não;02/12/2019
 8302-10-00;5102.0;DOBRADICA PORTEIRA C-02 SAO ROMAO;Não;19/12/2019
 8302-10-00;5405.0;DOBRADIÇA CANTO 850 X 3  ZINC/GALV   SILVANA;Não;28/01/2020
 8302-41-00;5405.0;FERROLHO CHATO  ZINCADO PORTA CADEADO 6;Não;01/08/2019
 8302-41-00;5102.0;PORTA CADEADO ISERO FERRO 3.1/2 GALV.;Não;16/08/2019
 8302-41-00;5102.0;SUPORTE CORTINA LEVE 5 X 5 ZINCADA;Não;19/09/2019
 8302-41-00;5102.0;CANTONEIRA MAO FRANCESA BCA 30 CM;Não;24/09/2019
 8302-41-00;5405.0;GANCHO REDE CHUMBAR ZINCADO   SILVANA;Não;19/11/2019
 8302-41-00;5405.0;TARGETA NIQUELADA  51mm   ALIANÇA;Não;20/12/2019
 8302-49-00;5405.0;CANTONEIRA FERRO 08  X 10    J.C.A.;Não;06/08/2019
 8302-49-00;5405.0;CANTONEIRA FERRO 06  X 08    J.C.A.;Não;06/08/2019
 8302-49-00;5405.0;CANTONEIRA 08  X 10;Não;24/01/2020
 8308-20-00;5405.0;REBITE REFLUXO 3.2 X 19mm;Não;08/08/2019
 8308-20-00;5405.0;REBITE REFLUXO 3.2 X 16mm;Não;08/08/2019
 8308-20-00;5102.0;REBITE REFLUXO 48 X 12mm;Não;16/08/2019
 8308-20-00;5405.0;REBITE REFLUXO 4.0 X 12mm;Não;20/08/2019
 8308-20-00;5405.0;REBITE REPUXO N-412 AL. NAT. 4,0 X 12,00mm;Não;22/08/2019
 8308-20-00;5405.0;REBITE REPUXO ALUM NAT. N-312 3,2 X 12mm;Não;30/08/2019
 8308-20-00;5405.0;REBITE REFLUXO 4.8 X 12mm;Não;24/10/2019
 8308-20-00;5102.0;REBITE ALUMINIO MACIÇO 3/16X1/2;Não;28/12/2019
 8311-10-00;5102.0;ELETRODO OK SERRALHEIRO 9013 - 2,50mm;Não;06/09/2019
 8311-10-00;5102.0;ELETRODO OK 46.13 2,50mm;Não;01/10/2019
 8311-10-00;5102.0;ELETRODO OK 3,25;Não;07/10/2019
 8311-10-00;5405.0;ELETRODO 3,25mm  REF.6013   BELGO;Não;21/01/2020
 8414-20-00;5102.0;BOMBA OFICINA  C/CONEXAO;Não;05/10/2019
 8414-90-10;5102.0;ADAPTADOR DE VALVULA PRESTA P/ SCHRADER;Não;31/08/2019
 8421-21-00;5405.0;TORNEIRA C/FILTRO HERC PVC BICA MOV PLUS 2880;Não;23/09/2019
 8421-21-00;5102.0;PURIFICADOR COMPACTO H2O BUZIOS B.M. BR. 1/2;Não;29/10/2019
 8423-81-90;5405.0;BALANÇA GANCHO 20KG   PERFOMANCE PLUS;Não;08/11/2019
 8424-41-00;5102.0;PULVERIZADOR COSTAL 20LT INTECH MACHINE;Sim;26/09/2019
 8424-82-21;5102.0;ASPERSOR 50cm HI ARAUJO;Sim;01/08/2019
 8424-82-21;5102.0;ASPERSOR 15cm AJHI ARAUJO;Sim;01/08/2019
 8424-82-21;5405.0;ASPERSOR  50cm  HI   ARAUJO;Sim;05/08/2019
 8424-82-21;5405.0;ASPERSOR  100cm  HI   ARAUJO;Sim;20/09/2019
 8424-82-21;5405.0;ASPERSOR  15cm  AJ/HI   ARAUJO;Sim;05/11/2019
 8424-82-29;5102.0;ESGUICHO REG ENGATE RAPIDO TRAMONTINA;Sim;17/09/2019
 8424-82-29;5102.0;ESGUICHO REG ENGATE RAPIDO  TRAMONTINA;Sim;09/10/2019
 8424-90-90;5405.0;COPO CALIBRADOR CAP. MAXIMA  1000ml;Não;22/09/2019
 8434-20-90;5405.0;COADOR LEITE COMPLETO PLASTICO   INJESUL;Sim;08/08/2019
 8434-20-90;5102.0;FORMA PLAST. MINAS FRESCAL L KG INJESUL;Sim;06/11/2019
 8436-29-00;5405.0;COMEDOURO CALHA GALV. P/ AVES 50CM;Sim;30/11/2019
 8436-29-00;5405.0;COMEDOURO CALHA GALV. P/AVES 30CM;Sim;30/12/2019
 8436-80-00;5405.0;LANÇA CHAMA COM MANGUEIRA  01 REGISTRO  BUFALO;Sim;28/09/2019
 8436-80-00;5102.0;LANCA CHAMAS C/MANGUEIRA C/2 REGISTROS BUFALO;Sim;01/10/2019
 8481-10-00;5405.0;REGULADOR GAS MEDIO 504/01BT   ALIANÇA;Sim;12/08/2019
 8481-10-00;5102.0;REGULADOR GAS MEDIO 50401 CMANG 80cm ALIANCA;Sim;16/08/2019
 8481-10-00;5102.0;REGULADOR  DE GAS MED C/MANG 1,25M IMAR;Sim;02/09/2019
 8481-80-11;5405.0;VALVULA PIA INOX 3.1/2  PLUS   GHEL PLUS;Não;12/09/2019
 8481-80-11;5405.0;VALVULA PIA AMERICANA CROMADA 3.1/2;Não;02/01/2020
 8481-80-11;5102.0;TORNEIRA COZINHA METAL CURTA 1/2 MARCHEZAN;Não;13/01/2020
 8481-80-19;5102.0;TORNEIRA JARDIM 12 BCA DURIN;Não;13/08/2019
 8481-80-19;5102.0;TORNEIRA JARDIM 12 COLORIDA DURIN;Não;16/08/2019
 8481-80-19;5102.0;BOIA CAIXA DAGUA 1/2 KRONA 730 - UN;Não;16/08/2019
 8481-80-19;5405.0;TORNEIRA ALAV. COZINHA 1/2  PVC 1113   HERC;Não;23/08/2019
 8481-80-19;5405.0;TORNEIRA JARDIM  1/2   BCA     DURIN;Não;09/09/2019
 8481-80-19;5405.0;TORNEIRA TANQUE CURTA 1/2  10cm  1126   HERC;Não;19/09/2019
 8481-80-19;5405.0;TORNEIRA LAVATORIO 1/2  PVC 1195   HERC;Não;25/09/2019
 8481-80-19;5102.0;BOIA CAIXA DAGUA 12 KRONA 730 - UN;Não;26/09/2019
 8481-80-19;5405.0;TORNEIRA PIA 1/2   BCA  COD.1156   DURIN;Não;07/10/2019
 8481-80-19;5405.0;TORNEIRA METAL JARDIM CURTA 1/2;Não;08/10/2019
 8481-80-19;5102.0;BOIA CAIXA DAGUA 3/4 KRONA 731 - UN;Não;23/10/2019
 8481-80-19;5102.0;TORNEIRA BOIA ZAMAC C/BALAO PLASTICO REF DN15 1/2;Não;17/12/2019
 8481-80-19;5405.0;CHUVEIRO 8  C/BRAÇO S/REGISTRO;Não;27/12/2019
 8481-80-19;5102.0;BOIA CAIXA DESCARGA CURTA 1/2;Não;27/01/2020
 8481-80-19;5405.0;CHUVEIRO C/ BRAÇO S/ REGISTRO 5´´  BCO HERC;Não;29/01/2020
 8481-80-95;5102.0;REGISTRO ESFERA MR CROSCA INT 12 HERC;Não;01/08/2019
 8481-80-95;5405.0;REGISTRO ESFERA PVC SOLD 50mm;Não;12/08/2019
 8481-80-95;5405.0;REGISTRO ESFERA PVC ROSC 20mm   HERC;Não;13/08/2019
 8481-80-95;5102.0;REGISTRO ESFERA PVC SOLD  25mm   HERC;Não;19/08/2019
 8481-80-95;5405.0;REGISTRO ESFERA MR C/ROSCA INT.  1/2    HERC;Não;29/08/2019
 8481-80-95;5102.0;REGISTRO ESFERA PVC ROSC 20mm HERC;Não;30/08/2019
 8481-80-95;5405.0;REGISTRO ESFERA SOLD.  20mm COMPACTO   KRONA;Não;21/09/2019
 8481-80-95;5405.0;REGISTRO ESFERA METAL 1/2;Não;02/10/2019
 8481-80-95;5102.0;REGISTRO ESFERA SOLDA 50MM KRONA 544 - UN;Não;17/10/2019
 8481-80-95;5405.0;REGISTRO PRESSAO 1416 C50 1/2  METAL;Não;25/10/2019
 8481-80-95;5102.0;REGISTRO ESFERA METAL ACQUAPLUS 3/4;Não;04/11/2019
 8481-80-95;5405.0;REGISTRO ESFERA SOLD 60 MM;Não;16/11/2019
 8481-80-95;5102.0;REGISTRO ESFERA SOLD 20mm COMPACTO KRONA;Não;19/12/2019
 8481-80-95;5102.0;REGISTRO ESFERA ROSCA 1/2 KRONA - 551;Não;26/12/2019
 8481-80-95;5405.0;REGISTRO ESFERA PVC SOLD 32mm  KRONA;Não;14/01/2020
 8481-80-95;5102.0;REGISTRO ESFERA SOLD 25 MM KRONA REF 541;Não;23/01/2020
 8481-80-99;5405.0;TORNEIRA FILTRO ALAV.  PVC REF.2700   HERC;Não;03/08/2019
 8481-80-99;5102.0;VALVULA SUCÇAO FUNDO DE POÇO HIGIBAN 1´;Não;06/08/2019
 8481-80-99;5102.0;REGISTRO PVC MAQUINA LAVAR REF1985 12 HERC;Não;16/08/2019
 8481-80-99;5405.0;TORNEIRA FILTRO AUTOMATICA  CROMADA;Não;27/08/2019
 8481-80-99;5102.0;TORNEIRA TANQUE CURTA 12 10cm 1126 HERC;Não;02/09/2019
 8481-80-99;5405.0;TORNEIRA JARDIM 1128 1/2    HERC;Não;03/09/2019
 8481-80-99;5405.0;REGISTRO PVC MAQUINA LAVAR REF.1985  1/2    HERC;Não;23/09/2019
 8481-80-99;5405.0;TORNEIRA FILTRO PVC 1117 MARROM   HERC;Não;12/12/2019
 8481-80-99;5405.0;TORNEIRA TANQUE LONGA 1/2  15cm REF. 1158 HERC;Não;13/12/2019
 8481-90-90;5405.0;DUCHA HIGIENICA ABS  1/2   ABS CROMADA;Não;03/01/2020
 8482-91-19;5405.0;ESFERA GRANDE BICICLETA 1/4 RODA 45mm;Não;02/08/2019
 8482-91-19;5405.0;COLAR AÇO P/CUBO DIANT. 3/16x7  TBG/KEN;Não;19/08/2019
 8482-91-19;5405.0;COLAR AÇO P/CUBO TRAS. 1/4x7  TBG/KEN;Não;09/09/2019
 8482-91-19;5405.0;COLAR ESFERA RODA TRASEIRA 1/4 NYLON   TECIND;Não;07/12/2019
 8483-10-90;5102.0;COROA PINHAO EIXO 9 ESTRIAS;Sim;21/01/2020
 8506-10-10;5102.0;PILHA ALCALINA GRANDE C/2 ELGIN;Não;13/08/2019
 8506-10-10;5102.0;PILHA ALCALINA AA C/2 ELGIN;Não;11/10/2019
 8506-10-10;5405.0;PILHA AA 2x1 ALCALINA   RAYOVAC;Não;09/11/2019
 8506-10-30;5405.0;BATERIA ALCALINA  9V  6LR61   RAYOVAC;Não;18/11/2019
 8506-50-10;5102.0;BATERIA DE LITIO 3V ELGIN CR2032;Não;08/12/2019
 8507-10-90;5102.0;BATERIA MOURA - M48FD MFA;Sim;05/10/2019
 8507-10-90;5102.0;BATERIA ZETA - Z60D MFA;Sim;11/10/2019
 8507-10-90;5102.0;BATERIA ZETA - Z45D MFA;Sim;04/11/2019
 8511-10-00;5102.0;VELA IGNICAO BPM6A P MOTOSERRA NGK;Sim;01/08/2019
 8511-10-00;5405.0;VELA IGNIÇAO  BPMR7A  P/ MOTOSERRA    NGK;Sim;03/08/2019
 8511-10-00;5102.0;VELA IGNIÇÃO TITAN 150;Sim;03/08/2019
 8511-10-00;5102.0;VELA IGNIÇÃO BIZ 100/ VIRAGO 250/ WEB 100;Sim;14/08/2019
 8511-10-00;5102.0;VELA IGNIÇÃO TITAN 2000;Sim;12/11/2019
 8513-10-10;5102.0;LANTERNA RECAR. 5 LEDS BIV. RAYOVAC;Não;13/08/2019
 8513-10-10;5405.0;LANTERNA RECARREGAVEL BIVOLT  11 LEDS  FOXLUX;Não;02/12/2019
 8513-10-10;5405.0;LANTERNA RECAR.  07 LEDS  BIVOLT   PANDALUX;Não;20/01/2020
 8513-10-10;5102.0;LANTERNA RECARR. 1 SUP LED 0,5W 50LM BIV EWD HF01A;Não;21/01/2020
 8516-10-00;5405.0;NOVA DUCHA 127V / 5500WATTS   SINTEX;Não;29/08/2019
 8516-10-00;5405.0;MAXI DUCHA 5500W 127V   LORENZETTI;Não;05/09/2019
 8516-10-00;5102.0;DUCHA ENERDUCHA 5400 W X 127 V;Não;19/12/2019
 8516-10-00;5102.0;EBULIDOR ALUMINIO 127V  2000W  37cm   COTHERM;Não;20/01/2020
 8516-80-10;5102.0;RESISTENCIA 220V 5500W LORENZETTI;Não;01/08/2019
 8516-80-10;5405.0;RESISTENCIA  127V 5500W   LORENZETTI;Não;03/08/2019
 8516-80-10;5405.0;RESISTENCIA MAXI DUCHA 127V 5500W PRATIMIX;Não;30/10/2019
 8516-80-10;5102.0;RESISTENCIA 220V 5500W MAXI DUCHA PRATIMIX;Não;11/11/2019
 8529-10-19;5102.0;ANTENA EXT BRASF DIGITAL LOG 28 ELEMENTO;Não;16/08/2019
 8529-10-19;5102.0;ANTENA TV EXT LOG UHF/DIGIT 28 ELEM REF SL-2800;Não;05/09/2019
 8529-90-20;5405.0;EMENDA F P/LIGAÇAO ANTENA COLETIVA RG59;Não;22/08/2019
 8529-90-20;5405.0;EMENDA  F  UNIVERSAL NIQUELADA  P/ TV;Não;14/10/2019
 8529-90-20;5405.0;DIVISOR P/ANTENA COLETIVA 1 ENT + 3 SAIDAS;Não;17/10/2019
 8529-90-30;5405.0;CACHIMBO DUPLO   F.C.;Não;19/10/2019
 8535-90-00;5102.0;CONECTOR HASTE COBREADA;Não;31/08/2019
 8535-90-00;5405.0;CONECTOR SIMPLES P/CABO 16mm;Não;04/12/2019
 8536-10-00;5405.0;FUSIVEL ENCAIXE  5A  LAMINA;Não;24/08/2019
 8536-10-00;5405.0;FUSIVEL ENCAIXE  15A  LAMINA;Não;10/09/2019
 8536-10-00;5405.0;FUSIVEL ENCAIXE  10A  LAMINA;Não;10/09/2019
 8536-10-00;5405.0;FUSIVEL ENCAIXE  20A  LAMINA;Não;11/10/2019
 8536-20-00;5405.0;DISJUNTOR TERMOMAGNETICO MONOPOLAR 50A   GE;Não;06/09/2019
 8536-20-00;5405.0;DISJUNTOR TERMOMAG. BIPOLAR BOLT-ON 10A   GE;Não;20/09/2019
 8536-20-00;5102.0;DISJUNTOR UNIPOLAR 35AMP GE;Não;20/09/2019
 8536-20-00;5405.0;DISJUNTOR TERMOMAGNETICO BIPOLAR 40A   GE;Não;23/10/2019
 8536-20-00;5405.0;DISJUNTOR TERMOMAGNETICO MONOPOLAR 40A   GE;Não;04/12/2019
 8536-20-00;5102.0;DISJUNTOR DIN MONOPOLAR DLD B16A   LORENZETTI;Não;04/12/2019
 8536-50-90;5405.0;TOMADA PADRAO 10A BCA VELTRA;Não;03/08/2019
 8536-50-90;5405.0;INTERRUPTOR EXTERNO 1 TECLA  REF.1755   ILUMI;Sim;15/08/2019
 8536-50-90;5405.0;TOMADA PADRAO 10A BCA;Sim;11/09/2019
 8536-50-90;5405.0;INTERRUPTOR SIMPLES + TOMADA PADRAO 10A;Não;12/09/2019
 8536-50-90;5405.0;TOMADA PADRAO 20 A  BRANCAD;Sim;26/09/2019
 8536-50-90;5102.0;INTERRUPTOR MEIO CORDAO  PERA 1649P CZA   ILUMI;Sim;26/09/2019
 8536-50-90;5405.0;TOMADA PADRAO 20 A EXT BCA;Sim;27/09/2019
 8536-50-90;5405.0;INTERRUPTOR SIMPLES MILLENIUM MEC TRONIC;Sim;11/10/2019
 8536-50-90;5405.0;23100 INTERRUPTORES C/3 SIMPLES BCO;Sim;15/11/2019
 8536-50-90;5405.0;22105 INTERRUPTOR BIPOLAR SIMPLES BCO;Sim;19/11/2019
 8536-50-90;5405.0;INTERRUPTOR SIMPLES EXT. BCO;Sim;20/11/2019
 8536-50-90;5405.0;22100 INTERRUPTORES SIMPLES C/2 BCO;Sim;21/11/2019
 8536-50-90;5102.0;TERMINAL BATERIA LATAO POSITIVO C/PF 16 mm;Sim;17/12/2019
 8536-61-00;5102.0;SOQUETE PORTA LAMPADA C/2P REF 1701;Não;26/08/2019
 8536-61-00;5102.0;PLAFON PLAST. BOCAL PORCELANA BRANCO;Não;28/08/2019
 8536-61-00;5102.0;BOCAL LAMPADA PORCELANA 4A250V;Não;30/08/2019
 8536-61-00;5102.0;PLAFON PLAST BOCAL PORCELANA BRANCO;Não;30/08/2019
 8536-61-00;5405.0;BOCAL LAMPADA PORCELANA 4/A250V;Não;13/09/2019
 8536-61-00;5405.0;PLAFOUNIER CHAPA GALVANIZADA (BASE GLOBO);Não;26/11/2019
 8536-61-00;5102.0;BOCAL PORTA LAMPADA C/ RABICHO  REF.1610   ILUMI;Não;28/11/2019
 8536-61-00;5405.0;BOCAL PORTA LAMPADA C/ PINO  REF.1701   ILUMI;Não;04/12/2019
 8536-61-00;5102.0;RECEPTACULO PORCELANA MILLA HX2303 E27;Não;12/12/2019
 8536-69-10;5102.0;PINO 3 SAIDAS 10A TRAMONTINA - REF. 57400/070;Não;01/08/2019
 8536-69-10;5405.0;PINO MACHO 2P 10A  250V;Não;10/08/2019
 8536-69-10;5405.0;TOMADA EXT. SOB. REDONDA BIPOLAR 2P+T   ILUMI;Não;12/08/2019
 8536-69-10;5405.0;TOMADA UNIV. EXTERNA  2P+T / 20A;Não;28/08/2019
 8536-69-10;5102.0;PINO MACHO 2P 10A 250V;Não;30/08/2019
 8536-69-10;5405.0;TOMADA EXTERNA 2P + T  -  20A;Não;10/09/2019
 8536-69-10;5102.0;BOCAL LAMPADA PLASTICO C/ CHAVE   DECORLUX;Não;28/12/2019
 8536-69-90;5405.0;TOMADA BARRA TRIPLA 2+T FC;Não;10/08/2019
 8536-69-90;5102.0;TERMINAL LATAO ENC. FEMEA C/TRAVA;Não;10/08/2019
 8536-69-90;5102.0;CONECTOR METAL RG6 C ANEL PCABO COAXIAL;Não;16/08/2019
 8536-69-90;5102.0;TOMADA BARRA QUADRUPLA 2+T FC;Não;29/08/2019
 8536-69-90;5102.0;TOMADA BARRA QUADRUPLA 2T FC;Não;31/08/2019
 8536-69-90;5405.0;TOMADA DUPLA PADRAO 10A;Não;18/09/2019
 8536-69-90;5405.0;TOMADA PADRAO 10A BCA VELTRA EXTERNA;Não;26/09/2019
 8536-69-90;5405.0;CONECTOR METAL RG6 C/ ANEL P/CABO COAXIAL;Não;14/10/2019
 8536-69-90;5102.0;PINO 3 SAIDAS 10A;Não;09/11/2019
 8536-90-10;5102.0;CONECTOR PORCELANA BIPOLAR 16 mm;Não;02/09/2019
 8536-90-10;5102.0;CONECTOR PORCELANA TRIPOLAR 10 mm;Não;20/09/2019
 8536-90-10;5102.0;CONECTOR PORCELANA - BIPOLAR 10 mm;Não;29/11/2019
 8536-90-90;5102.0;PINO PRENSA CABO GIG. CZ 10A 250V;Não;03/08/2019
 8536-90-90;5102.0;PINO PRENSA CABO GIG CZ 10A 250V;Não;31/08/2019
 8536-90-90;5102.0;PINO MACHO 2P SOLIDO PEQ.;Não;09/09/2019
 8536-90-90;5102.0;PINO FEMEA 3P 10A VELTRA;Não;11/09/2019
 8536-90-90;5102.0;PINO 3 SAIDA 2P + T BCO;Não;19/10/2019
 8536-90-90;5102.0;PINO 3 SAIDA 2P + T 10 A;Não;17/12/2019
 8536-90-90;5102.0;PINO ADAPTADOR UNIVERSAL 2P REF1658;Não;19/12/2019
 8536-90-90;5405.0;TERMINAL PONTEIRA 580 (1159) MBB-SCANIA-VOLVO;Não;09/01/2020
 8538-10-00;5405.0;QUADRO DIST. EMB. 12/16 DISJ. C/BARR.  TIGRE;Não;02/09/2019
 8538-10-00;5405.0;QUADRO DIST. EMB. 6 / 8 DISJ. S/BARR.  TIGRE;Não;22/11/2019
 8539-21-10;5102.0;LAMPADA AUT. 12V-21W;Não;15/09/2019
 8539-21-10;5102.0;LAMPADA H7 12V;Não;24/09/2019
 8539-21-10;5102.0;LAMPADA FAROL MOTO H4 12V 35/35W;Não;28/09/2019
 8539-21-10;5405.0;LAMPADA  AUTOMOTIVA ESMAGADA  12V 3W;Não;28/10/2019
 8539-21-10;5102.0;LAMPADA FAROL H4 12V 60/55W;Não;18/01/2020
 8539-21-10;5102.0;LAMPADA AMBAR PISCA TITAN/TWISTER 2000/...;Não;27/01/2020
 8539-21-90;5102.0;LAMPADA ECO HALOGENA CLARA OUROLUX H150 120W 127V;Não;26/10/2019
 8539-29-10;5102.0;LAMPADA AUT 12V-21/5W 2 POLOS PINO DESENCONTRADO;Não;05/08/2019
 8539-31-00;5102.0;LAMPADA HALOGENA INC 042W 127V;Não;26/08/2019
 8539-31-00;5405.0;LAMPADA COMPACTA 25W 127V;Não;09/09/2019
 8539-31-00;5102.0;LAMPADA HALOGENA INC 70W 127V;Não;26/10/2019
 8539-31-00;5405.0;LAMPADA COMPACTA 20W 127V;Não;02/11/2019
 8539-50-00;5102.0;LAMPADA LED 06W 0605LM BIV 6500K LUZ BCA EMPALUX;Não;16/08/2019
 8539-50-00;5102.0;LAMPADA LED 10W 1050LM BIV 6500K LUZ BCA EMPALUX;Não;30/08/2019
 8539-50-00;5102.0;LAMPADA LED 9 W 855LM BIV 6500K LUZ BCA EMPALUX;Não;30/08/2019
 8539-50-00;5102.0;LAMPADA LED 7W 700LM BIV 6500K BCA EMPALUX;Não;30/08/2019
 8539-50-00;5102.0;LAMPADA LED  9W BIV 803 LUMENS FOXLUX;Não;28/09/2019
 8539-50-00;5102.0;LAMPADA LED A65 15W 6500K PHILBRA;Não;12/10/2019
 8539-50-00;5102.0;LAMPADA LED 9W 6500K;Não;22/10/2019
 8539-50-00;5102.0;LAMPADA LED ALT POTEN 20W BIV 65010K;Não;19/12/2019
 8539-50-00;5102.0;LAMPADA LED 15W 1450LM BIV FOXLUX;Não;30/01/2020
 8544-20-00;5405.0;CABO COAXIAL RG06 67%  BCO   MEGATRON;Não;10/08/2019
 8544-20-00;5102.0;CABO COAXIAL RG06 67 BCO MEGATRON;Não;16/08/2019
 8544-42-00;5102.0;EXTENSAO TRIPLA FIO PAR 2 X 075mm C3m;Não;09/08/2019
 8544-42-00;5405.0;EXTENSAO ELETRICA TRIPLA 05 MTS;Não;11/09/2019
 8544-42-00;5405.0;EXTENSAO ELETRICA TRIPLA  10 MTS;Não;09/11/2019
 8544-42-00;5405.0;EXTENSAO F PARALELO 2X75mm  05 MTS;Não;30/11/2019
 8544-42-00;5102.0;EXTENSAO ELETRICA TRIPLA  03 MTS;Não;30/11/2019
 8544-49-00;5405.0;FIO PARALELO FLEXIVEL  2,5mm  BCO;Não;01/08/2019
 8544-49-00;5102.0;FIO PARALELO FLEXIVEL 25mm BCO;Não;31/08/2019
 8544-49-00;5405.0;CABO FLEXIVEL 2,5 mm   VERMELHO;Não;02/09/2019
 8544-49-00;5405.0;CABO FLEXIVEL 2,5 mm   AZUL;Não;02/09/2019
 8544-49-00;5405.0;CABO FLEXIVEL 6 MM AZUL;Não;20/09/2019
 8544-49-00;5405.0;FIO PARALELO 1,5mm BCO;Não;30/09/2019
 8544-49-00;5102.0;CABO FLEXIVEL 1,5 mm PRETO;Não;31/10/2019
 8544-49-00;5102.0;CABO FLEXIVEL 6 mm  VERDE;Não;09/11/2019
 8544-49-00;5405.0;CABO FLEXIVEL 4,0 mm  AZUL;Não;17/12/2019
 8544-49-00;5405.0;CABO FLEXIVEL 4,0 mm VERMELHO;Não;17/12/2019
 8545-20-00;5102.0;JG ESCOVA P/ ESM. MAKITA;Não;15/08/2019
 8712-00-00;5405.0;BICICLETA ATHOR ARO 26 FEM.  18V  C/CESTA TOP;Não;04/01/2020
 8712-00-10;5102.0;BICICLETA  ARO 29 ANDROID 21V SH TOURNEY T17;Não;23/12/2019
 8712-00-10;5102.0;BIC. ARO 12 ATHOR KIDS FEMNINA;Não;28/12/2019
 8712-00-90;5405.0;CAIXA DIREÇAO PRETA COMPLETA  8PÇS   NECO;Não;10/08/2019
 8714-10-00;5102.0;CABO ACELERADOR TITAN 150;Não;09/09/2019
 8714-91-00;5405.0;GARFO 26  SUECO NOVO PRETO   PIMONT;Não;10/08/2019
 8714-92-00;5405.0;RAIO CROMADO 265 X 2,5mm   TODOS;Não;10/08/2019
 8714-92-00;5405.0;ARO ALUMINIO 26 X 1.9 ALUM. NATURAL   36F;Não;10/08/2019
 8714-92-00;5102.0;RAIO ZINC. C/NIPLES 2,5 X 255 MM;Não;30/08/2019
 8714-92-00;5102.0;RAIO ZINC PTO. C/NIPLES 2,0 X 290 MM AÇO CARBONO;Não;11/09/2019
 8714-92-00;5102.0;ARO EXTREME DISC 29X32F AL PTO;Não;18/09/2019
 8714-92-00;5405.0;RAIO ZINCADO 240 X 2,0mm   ENINCO;Não;16/12/2019
 8714-92-00;5405.0;ARO 26 AERO ESCAPE 260 36 F ALUM. PRETO;Não;31/12/2019
 8714-92-00;5405.0;RAIO CROMADO 275 X 2,5mm   TODOS;Não;16/01/2020
 8714-92-00;5405.0;ARO ALUMINIO 24x1.75 NATURAL T HEADS;Não;21/01/2020
 8714-92-00;5405.0;RAIO ZINCADO 240 X 2,5mm   ENINCO;Não;21/01/2020
 8714-93-10;5405.0;CAIXA RODA TRASEIRA C/BATENTE PTO;Não;02/08/2019
 8714-93-10;5405.0;CUBO AÇO TRASEIRO 36 FUROS C/ ESPAÇ.  PARALAX;Não;10/08/2019
 8714-93-10;5405.0;CUBO ALUMINIO DIANTEIRO 36F C/ ESP.  NINGBO;Não;16/01/2020
 8714-93-20;5405.0;RODA LIVRE 16 DENTES TODA ESFERA   THREE;Não;26/08/2019
 8714-93-20;5102.0;RODA LIVRE TOURNEY MF-TZ500 14/28D 7V PN:AMFTZ5007;Não;07/09/2019
 8714-93-20;5102.0;RODA LIVRE 20 DENTES  TODA ESFERA;Não;20/09/2019
 8714-93-20;5405.0;RODA LIVRE 18 DENTES YAMADA;Não;30/09/2019
 8714-93-20;5102.0;RODA LIVRE 6V INDEX 14 A 28  TZ20 C/ULT. PTO;Não;18/10/2019
 8714-93-20;5102.0;CASSETTE SR M40 7V 11-28D;Não;24/10/2019
 8714-93-20;5102.0;RODA LIVRE 7V INDEX 14 A 28  TZ21 C/ULT. PTO;Não;11/11/2019
 8714-93-20;5102.0;RODA LIVRE 24 DENTES  TODA ESFERA;Não;11/12/2019
 8714-93-20;5405.0;RODA LIVRE 7 VEL. INDEX DOURADO;Não;29/01/2020
 8714-94-90;5405.0;CABO AÇO FREIO TRASEIRO BICICLETA   BORSATO;Não;08/08/2019
 8714-94-90;5405.0;CABO AÇO CAMBIO TRASEIRO BICICLETA;Não;10/08/2019
 8714-94-90;5405.0;CABO AÇO FREIO DIANTEIRO BICICLETA   BORSATO;Não;10/08/2019
